Organization,Category,Year,Value,Address,Latitude,Longitude
who world health organization,Waste,2022,29.8,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
who world health organization,Food and  Hotels,2022,0.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
who world health organization,Energy,2021,1466.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
who world health organization,Mobility,2021,10890.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
who world health organization,Consumables,2021,0.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
who world health organization,Waste,2021,12.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
who world health organization,Food and  Hotels,2021,0.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of israel,Energy,2022,38.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Mobility,2022,7.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Consumables,2022,3.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Waste,2022,0.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Food and  Hotels,2022,19.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Energy,2021,39.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Mobility,2021,7.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Food / Hotels,2021,21.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Waste,2021,0.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of israel,Consumables,2021,1.0,"Avenue de la Paix 1-3
1202 Geneva
Switzerland",46.2259162,6.1370571
permanent mission of tunisia,Energy,2022,8.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Mobility,2022,5.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Consumables,2022,0.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Waste,2022,0.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Food and  Hotels,2022,5.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Energy,2021,8.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Mobility,2021,12.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Food / Hotels,2021,5.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Waste,2021,0.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of tunisia,Consumables,2021,3.0,"Rue de Lausanne 44
1201 Geneva
Switzerland",46.2138171,6.1460309
permanent mission of italy,Energy,2022,53.0,"Chemin de l'Impératrice 10
1292 Pregny
Switzerland",46.230210150000005,6.144075209599858
permanent mission of italy,Mobility,2022,0.0,"Chemin de l'Impératrice 10
1292 Pregny
Switzerland",46.230210150000005,6.144075209599858
permanent mission of italy,Consumables,2022,1.0,"Chemin de l'Impératrice 10
1292 Pregny
Switzerland",46.230210150000005,6.144075209599858
permanent mission of italy,Waste,2022,0.0,"Chemin de l'Impératrice 10
1292 Pregny
Switzerland",46.230210150000005,6.144075209599858
permanent mission of italy,Food and  Hotels,2022,0.0,"Chemin de l'Impératrice 10
1292 Pregny
Switzerland",46.230210150000005,6.144075209599858
permanent mission of the kingdom of morocco,Energy,2022,3.8,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Mobility,2022,14.5,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Consumables,2022,1.5,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Waste,2022,0.3,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Food and  Hotels,2022,8.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Energy,2021,25.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Mobility,2021,7.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Consumables,2021,3.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Waste,2021,0.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Food and  Hotels,2021,10.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Energy,2020,28.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Mobility,2020,18.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Food / Hotels,2020,5.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Waste,2020,0.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
permanent mission of the kingdom of morocco,Consumables,2020,8.0,"Chemin François-Lehmann 18
1218 Grand-Saconnex
Switzerland",46.2303302,6.1222181
ioc the international olympic committee,Energy,2022,557.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Mobility,2022,0.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Consumables,2022,187.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Waste,2022,17.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Food and  Hotels,2022,883.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Energy,2021,486.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Mobility,2021,8663.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Consumables,2021,676.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Waste,2021,10.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Food and  Hotels,2021,361.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Energy in buildings,2021,767.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Mobility,2020,24481.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Food and  Hotels,2020,1473.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Waste,2020,42.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
ioc the international olympic committee,Consumables,2020,273.0,"Avenue de France 23
1202 Geneva
Switzerland",46.2200491,6.143868
permanent mission of barbados,Energy,2022,26.2,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Mobility,2022,3.2,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Consumables,2022,0.1,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Waste,2022,0.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Food and  Hotels,2022,0.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Energy,2021,21.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Mobility,2021,1.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Consumables,2021,14.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Waste,2021,0.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of barbados,Food and  Hotels,2021,0.0,"Chemin François-Lehmann 18A
1218 Grand-Saconnex
Switzerland",46.23008,6.12257
permanent mission of mexico,Energy,2022,34.6,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Mobility,2022,16.2,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Consumables,2022,0.4,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Waste,2022,3.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Food and  Hotels,2022,20.2,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Energy,2021,48.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Mobility,2021,10.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Consumables,2021,0.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Waste,2021,1.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Food and  Hotels,2021,20.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Energy,2020,21.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Mobility,2020,37.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Food / Hotels,2020,22.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Waste,2020,1.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of mexico,Consumables,2020,7.0,"Chemin Camille-Vidart 15
1202 Geneva
Switzerland",46.2197449,6.1367197
permanent mission of the federal republic of germany,Energy,2022,226.8,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Mobility,2022,11.1,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Consumables,2022,2.1,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Waste,2022,1.3,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Food and  Hotels,2022,1.4,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Energy,2021,220.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Mobility,2021,7.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Consumables,2021,1.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Waste,2021,1.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Food and  Hotels,2021,0.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Energy,2020,224.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Mobility,2020,38.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Food / Hotels,2020,45.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Waste,2020,1.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
permanent mission of the federal republic of germany,Consumables,2020,15.0,"Rue Varembé, 3
1202 Genève
Switzerland
",46.22092633253714,6.139227211889732
kofi annan foundation,Energy,2022,9.4,0,0.0,0.0
kofi annan foundation,Mobility,2022,9.6,0,0.0,0.0
kofi annan foundation,Consumables,2022,0.9,0,0.0,0.0
kofi annan foundation,Waste,2022,0.0,0,0.0,0.0
kofi annan foundation,Food and  Hotels,2022,12.7,0,0.0,0.0
kofi annan foundation,Energy,2021,14.0,0,0.0,0.0
kofi annan foundation,Mobility,2021,6.0,0,0.0,0.0
kofi annan foundation,Consumables,2021,1.0,0,0.0,0.0
kofi annan foundation,Waste,2021,0.0,0,0.0,0.0
kofi annan foundation,Food and  Hotels,2021,12.0,0,0.0,0.0
kofi annan foundation,Energy,2020,8.0,0,0.0,0.0
kofi annan foundation,Mobility,2020,13.0,0,0.0,0.0
kofi annan foundation,Food / Hotels,2020,2.0,0,0.0,0.0
kofi annan foundation,Waste,2020,0.0,0,0.0,0.0
kofi annan foundation,Consumables,2020,2.0,0,0.0,0.0
ilo international labour organization,Energy,2022,3059.4,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Mobility,2022,520.4,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Consumables,2022,130.3,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Waste,2022,31.9,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Food and  Hotels,2022,86.2,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Energy,2021,2422.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Mobility,2021,789.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Consumables,2021,420.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Waste,2021,19.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Food and  Hotels,2021,160.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Energy,2020,2017.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Mobility,2020,4689.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Food / Hotels,2020,1082.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Waste,2020,53.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
ilo international labour organization,Consumables,2020,281.0,"Route des Morillons 4
1202 Genève
Switzerland",46.2286278,6.1346858
permanent mission of norway,Energy,2022,54.8,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Mobility,2022,14.1,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Consumables,2022,4.9,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Waste,2022,0.2,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Food and  Hotels,2022,19.5,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Energy,2021,50.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Mobility,2021,3.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Consumables,2021,8.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Waste,2021,0.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Food and  Hotels,2021,8.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Energy,2020,10.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Mobility,2020,11.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Food / Hotels,2020,16.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Waste,2020,2.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
permanent mission of norway,Consumables,2020,41.0,"Avenue de Budé 35bis
1202 Geneva
Switzerland",46.2255721,6.1311095
